topic,time,word,prob
4,6,c0159028,0.13338367117278918
4,6,c0022661,1.0262356578986571e-05
4,6,c0155427,2.1923129512095669e-05
4,6,c0154710,2.2833923214517394e-05
4,6,c0155422,2.144291344349135e-05
4,6,c0154716,1.0014696256832921e-05
4,6,c0154715,9.9447887940532257e-06
4,6,c0154714,2.3406881857158399e-05
4,6,c0478550,2.7126331737254452e-06
4,6,c0302371,2.3684281574119332e-05
4,6,c0478000,1.0365472755083068e-05
4,6,c0007570,1.0782332233666164e-05
4,6,c0302412,1.0461297621382915e-05
4,6,c0395861,1.2170301761216247e-05
4,6,c0015222,0.01191206656154908
4,6,c0424605,0.02573512407974643
4,6,c0009951,0.051608078995279152
4,6,c0411175,2.7126331737254452e-06
4,6,c0020490,0.026151158868539644
4,6,c0026265,1.0072444491233535e-05
4,6,c2910943,1.0566673781054086e-05
4,6,c0158618,0.0013773625463155382
4,6,c0158619,0.010648665452093716
4,6,c0311394,2.2362547750053756e-05
4,6,c0018812,0.0054091140891934083
4,6,c0029581,3.1601053976305872e-05
4,6,c0158617,0.012666533237603635
4,6,c0159036,3.4062068017706932e-05
4,6,c0478095,1.6926458830724246e-05
4,6,c0260840,3.4250133233371153e-05
4,6,c0041970,9.7199665586327371e-06
4,6,c0159135,3.4080681374777766e-05
4,6,c1719382,1.0952191194324136e-05
4,6,c0375871,3.5853184052122505e-05
4,6,c0750903,0.02114936559474162
4,6,c1971612,1.2089300568326324e-05
4,6,c0152417,0.0026792198075550342
4,6,c0496634,1.0073620924472136e-05
4,6,c0029866,9.4308784733286716e-06
4,6,c0154721,2.7320413943832786e-05
4,6,c0270805,1.2469108610373898e-05
4,6,c0009081,1.0385484720614681e-05
4,6,c1456326,1.093808782480714e-05
4,6,c1456327,1.1581717974894564e-05
4,6,c0013415,1.0060875213039779e-05
4,6,c0261579,0.00026589922086321514
4,6,c0348719,1.1062522081023482e-05
4,6,c0029806,2.221882315907698e-05
4,6,c1456428,0.0070010683105140512
4,6,c0236826,0.018519340035299668
4,6,c1455977,9.4498926867464078e-06
4,6,c0013080,1.1793714168369003e-05
4,6,c0392549,2.3373677495719659e-05
4,6,c0877845,1.1194163985969215e-05
4,6,c0029882,2.424627405579171e-05
4,6,c0159047,2.6898031336716298e-05
4,6,c0375026,1.0307867280508452e-05
4,6,c1135241,2.7126331737254452e-06
4,6,c0478145,1.1949791498919054e-05
4,6,c0344304,1.5701282680847803e-05
4,6,c2939192,0.010655811588955158
4,6,c0159099,1.103717248523784e-05
4,6,c0490011,5.3062696525752e-05
4,6,c0079157,1.108109495856982e-05
4,6,c0149825,1.515783781737675e-05
4,6,c0154633,0.047922367996097948
4,6,c0000737,1.5933577728510344e-05
4,6,c0154635,0.006459581839151028
4,6,c0375895,5.7578339148199084e-05
4,6,c0021092,1.2342331509023671e-05
4,6,c1455742,1.2255804519847227e-05
4,6,c0158352,2.3047379358830815e-05
4,6,c1456434,1.1217093483954445e-05
4,6,c0036689,1.1553484811047959e-05
4,6,c0021051,0.0071193849973672473
4,6,c0338982,1.1971995815497204e-05
4,6,c0029652,1.0778239136385814e-05
4,6,c0010417,0.0073001594284053707
4,6,c0154697,4.4554684132934684e-05
4,6,c0154694,1.052452723161461e-05
4,6,c1384666,0.042567951973154591
4,6,c0869240,2.7126331737254452e-06
4,6,c0348773,0.00099619388653838202
4,6,c0018939,1.1143714934201192e-05
4,6,c0878691,1.0355373081078328e-05
4,6,c0014877,0.030007593234342479
4,6,c0878753,0.017345694546027128
4,6,c0024796,0.0011038440988761342
4,6,c1301937,1.0990744574123096e-05
4,6,c0040517,1.0430200321140623e-05
4,6,c0260823,1.4342620819104948e-05
4,6,c0019693,1.0568446233023861e-05
4,6,c0476555,0.00510779660358984
4,6,c0029488,2.2689685321136929e-05
4,6,c0840927,1.1622984867782252e-05
4,6,c2349675,2.1387721273582985e-05
4,6,c0154623,1.0394156830681843e-05
4,6,c0018818,0.010077471403865669
4,6,c0154451,2.4974214921993337e-05
4,6,c0007235,1.2709559978539343e-05
4,6,c0154453,1.3035079272227473e-05
4,6,c1260452,2.3232678280542217e-05
4,6,c0004106,0.017533488962187291
4,6,c0004352,0.035316520834952445
4,6,c0013274,1.0732255586077623e-05
4,6,c1260454,1.0730432363640064e-05
5,6,c0153114,1.3956446247192525e-05
5,6,c0478144,0.0019713413122401098
5,6,c0036529,4.4802252336305697e-06
5,6,c0478056,4.4018077226747166e-06
5,6,c0260683,4.9385717731801965e-06
5,6,c0260682,4.5558075205797719e-06
5,6,c0699815,5.4147716715581867e-06
5,6,c0036440,1.0018285602807974e-05
5,6,c0029557,9.8675689530541073e-06
5,6,c0375378,4.2858758200767859e-06
5,6,c0375531,4.3077013124792351e-06
5,6,c0375770,1.6747176134363632e-05
5,6,c0029551,3.0576729629786907e-05
5,6,c0029625,5.4824911304141121e-06
5,6,c0014868,5.0427269217937933e-06
5,6,c0158350,5.026942000888784e-06
5,6,c0302467,4.3477820712466009e-06
5,6,c0949168,9.7603257745016079e-06
5,6,c0041667,4.9589488569477446e-06
5,6,c0010380,8.8167621206263815e-06
5,6,c0154632,4.6814471669621184e-06
5,6,c0042023,4.6571447847056975e-06
5,6,c0154446,0.43138802426762418
5,6,c0392702,1.0722557718465635e-05
5,6,c3161331,0.0071325621915821558
5,6,c0154634,1.541914359980649e-05
5,6,c0795699,4.9856710078495935e-06
5,6,c0920296,4.6948944568134294e-06
5,6,c0011168,5.0687272128114248e-06
5,6,c0003811,2.340678499800356e-05
5,6,c0037785,4.6515106408936713e-06
5,6,c0375765,1.161018928388213e-06
5,6,c0017168,6.9440059435126819e-06
5,6,c0375766,4.3815772470846599e-06
5,6,c0026758,5.3226423099379583e-06
5,6,c0158361,4.7061168291475138e-06
5,6,c2607914,1.5339995233325409e-05
5,6,c0375807,4.4258965481699021e-06
5,6,c0375218,5.0557616228351278e-06
5,6,c0030196,9.9357261922947037e-06
5,6,c0340629,5.7605070615668466e-06
5,6,c0221539,0.0051448987792801094
5,6,c0009592,4.6837591150122472e-06
5,6,c0042798,4.7054359477336872e-06
5,6,c0158712,5.150240550944901e-06
5,6,c0007194,4.2455270627902203e-06
5,6,c0014116,4.4489321415402879e-06
5,6,c0878732,4.0444610261703602e-06
5,6,c1879328,4.6839559246169442e-06
5,6,c0153987,0.00087155766234901213
5,6,c0497552,1.4091061739963959e-05
5,6,c0264222,2.2918879253444775e-05
5,6,c0027498,5.212581048883694e-06
5,6,c0728950,4.9357600698803079e-06
5,6,c0155336,4.9117063657749844e-06
5,6,c0152212,4.8015031326720516e-06
5,6,c0264133,9.4750621797823106e-06
5,6,c0029781,4.425898975832816e-06
5,6,c0260334,4.797072145122217e-06
5,6,c0520966,1.7963506698370864e-05
5,6,c0015544,5.0101226416710898e-06
5,6,c1456302,5.7384286246797012e-06
5,6,c0015310,2.0462034469655254e-05
5,6,c0025517,0.00037843461567741305
5,6,c0432068,4.2924406457986866e-06
5,6,c0020295,8.3508375857770587e-06
5,6,c0038436,4.7329361635785879e-06
5,6,c0010520,1.161018928388213e-06
5,6,c0260363,4.3477592246747409e-06
5,6,c0155886,1.1391301114287526e-05
5,6,c0029608,8.6871850562443508e-06
5,6,c0010200,9.8871164282677315e-06
5,6,c1691215,4.3341924536666704e-06
5,6,c0018777,5.0577792282161329e-06
5,6,c1962940,4.3114550661747458e-06
5,6,c0496621,9.8049926086940162e-05
5,6,c0156109,4.5587547280999545e-06
5,6,c3161328,0.015008084572365389
5,6,c0260872,1.0832802621241307e-05
5,6,c0008626,1.488909471343989e-05
5,6,c0158489,4.52036513815414e-06
5,6,c0260877,0.0095609784110547054
5,6,c0011334,5.3131922635715251e-06
5,6,c0695252,8.9276032040638968e-06
5,6,c0478100,0.0021180439840759362
5,6,c0159107,1.3444897843739291e-05
5,6,c0949135,5.9930976726289578e-06
5,6,c0154722,0.0026724369342456906
5,6,c0155831,4.7034798694097612e-06
5,6,c0041806,4.2714483945589523e-06
5,6,c0029837,4.0366972857816234e-06
5,6,c0154695,5.7107247496600421e-06
5,6,c0040188,4.9290195046467361e-06
5,6,c1306246,0.019319592050441647
5,6,c0011991,6.0281851206657793e-06
5,6,c0028738,9.082313566325451e-06
5,6,c0490048,9.0881077404437097e-06
5,6,c0085584,0.00035856382204414727
5,6,c0038273,4.9678944018065124e-06
5,6,c0260390,4.3284569522733238e-06
5,6,c0029753,4.9777056610836351e-06
5,6,c0260394,4.0554892431397126e-06
5,6,c0019570,0.0021609158436619535
5,6,c0158621,4.5021783327602201e-06
5,6,c0025958,4.8431143313936745e-06
5,6,c0375546,4.947778652304153e-06
5,6,c0546884,0.00058924984574186654
5,6,c0575081,1.0286470866838021e-05
5,6,c0375193,0.00033556859400526285
5,6,c0008711,4.620612010376715e-06
5,6,c0311335,0.0048449635729648994
5,6,c0868777,4.5914606921155498e-06
5,6,c0700613,5.3623762968956527e-06
5,6,c0154707,0.00491915183997338
5,6,c0481850,0.0025752980609529889
5,6,c0154709,0.011939240593674155
5,6,c0746674,5.0764857807310387e-06
5,6,c0029512,1.4998133845229079e-05
5,6,c0154246,0.0019409468585791709
5,6,c1279224,4.5161420022275905e-06
5,6,c0260545,0.00024914033593835316
5,6,c0009806,1.1825113733270956e-05
5,6,c0260761,4.8676985357938743e-06
5,6,c0003537,0.022130708482649562
5,6,c0260760,4.4725988179903429e-06
5,6,c0158897,1.161018928388213e-06
5,6,c1263846,6.3746009945085466e-06
5,6,c0011757,1.8046688165635556e-05
5,6,c0027765,4.7384818389864656e-06
5,6,c0039685,9.1303340775574869e-06
5,6,c0477458,0.0026501325442228854
5,6,c0037317,0.0059988232699015112
5,6,c0000908,1.161018928388213e-06
5,6,c0154713,9.3454389566390472e-06
5,6,c0155546,9.4255728906157791e-06
5,6,c0375530,7.7702142964004661e-06
5,6,c0271468,1.0455214168178327e-05
5,6,c0159020,4.0364472900219587e-06
5,6,c0878706,0.0036006781465536234
5,6,c0677491,4.3497857320426817e-06
5,6,c0159028,5.1268607324753272e-06
5,6,c0022661,4.3923337491702492e-06
5,6,c0155427,9.383196185151437e-06
5,6,c0154710,9.7730285409904645e-06
5,6,c0155422,9.1776590216575785e-06
5,6,c0154716,4.2863340420900044e-06
5,6,c0154715,4.2564133405714882e-06
5,6,c0154714,0.011250045084743844
5,6,c0478550,1.161018928388213e-06
5,6,c0302371,1.013697805461346e-05
5,6,c0478000,4.4364679256214107e-06
5,6,c0007570,4.6148856216678888e-06
5,6,c0302412,4.4774813908479464e-06
5,6,c0395861,5.2089298244907073e-06
5,6,c0015222,7.5132686385139708e-06
5,6,c0424605,6.2331850830431402e-05
5,6,c0009951,5.2696895044773841e-06
5,6,c0411175,1.161018928388213e-06
5,6,c0020490,1.4029495745495262e-05
5,6,c0026265,4.311050540386905e-06
5,6,c2910943,4.5225828531176445e-06
5,6,c0158618,4.375424702214e-06
5,6,c0158619,9.9500541756700379e-06
5,6,c0311394,9.5712795191811e-06
5,6,c0018812,4.5179913213844352e-06
5,6,c0029581,1.3526560361820341e-05
5,6,c0158617,9.337211216863319e-06
5,6,c0159036,0.0011461962625136468
5,6,c0478095,6.9984401861031615e-06
5,6,c0260840,1.4659768419937514e-05
5,6,c0041970,4.1601884350152009e-06
5,6,c0159135,0.0034744504351478414
5,6,c1719382,4.6875859445994652e-06
5,6,c0375871,1.5344159334841139e-05
5,6,c0750903,4.7810512114417878e-06
5,6,c1971612,5.1742738891801463e-06
5,6,c0152417,4.4408324137704642e-06
5,6,c0496634,4.3115540589873426e-06
5,6,c0029866,4.0364574631467415e-06
5,6,c0154721,0.0644141190257808
5,6,c0270805,5.3368167394208815e-06
5,6,c0009081,4.4450331353454906e-06
5,6,c1456326,4.6815497695372726e-06
5,6,c1456327,4.9570262370667211e-06
5,6,c0013415,4.3060988391000353e-06
5,6,c0261579,8.2523300481311846e-06
5,6,c0348719,0.0069115961605541818
5,6,c0029806,9.5097451777982901e-06
5,6,c1456428,4.7721086728164946e-06
5,6,c0236826,0.0031827044098892334
5,6,c1455977,4.0445956301131854e-06
5,6,c0013080,5.0477615320116221e-06
5,6,c0392549,1.000393611629981e-05
5,6,c0877845,4.7911514162446078e-06
5,6,c0029882,1.0377467870469397e-05
5,6,c0159047,0.23239139492551078
5,6,c0375026,4.4118125295714405e-06
5,6,c1135241,1.161018928388213e-06
5,6,c0478145,5.1145740591478438e-06
5,6,c0344304,6.7202185831029287e-06
5,6,c2939192,9.517217967486627e-06
5,6,c0159099,0.0043588822087779859
5,6,c0490011,0.073591083397380408
5,6,c0079157,4.7427573981793368e-06
5,6,c0149825,6.4876212714748231e-06
5,6,c0154633,1.5013161222832304e-05
5,6,c0000737,6.8196629055568883e-06
5,6,c0154635,0.028704279990833668
5,6,c0375895,0.0010346471884127642
5,6,c0021092,5.2825683773512857e-06
5,6,c1455742,5.2455382531143755e-06
5,6,c0158352,9.8643845041088053e-06
5,6,c1456434,4.8009653421276234e-06
5,6,c0036689,4.9449423729087815e-06
5,6,c0021051,9.2075697958459415e-06
5,6,c0338982,5.1240662439620594e-06
5,6,c0029652,4.613133754735611e-06
5,6,c0010417,4.6786023732019729e-06
5,6,c0154697,1.906923899361637e-05
5,6,c0154694,4.5045439428384493e-06
5,6,c1384666,0.0032557443668746627
5,6,c0869240,1.161018928388213e-06
5,6,c0348773,4.291664342120257e-06
5,6,c0018939,4.7695585573294072e-06
5,6,c0878691,0.0018649484956892114
5,6,c0014877,1.0264088743842023e-05
5,6,c0878753,0.000573528368762193
5,6,c0024796,4.3366868140333199e-06
5,6,c1301937,4.7040870145029251e-06
5,6,c0040517,4.464171608983849e-06
5,6,c0260823,6.1387067981507834e-06
5,6,c0019693,4.5233414672657508e-06
5,6,c0476555,4.5185611209079988e-06
5,6,c0029488,0.0021866680663027885
5,6,c0840927,4.9746886899765129e-06
5,6,c2349675,9.1540458417624123e-06
5,6,c0154623,4.4487448365466029e-06
5,6,c0018818,9.5503759660099369e-06
5,6,c0154451,0.00023875024837430257
5,6,c0007235,5.4397462957474326e-06
5,6,c0154453,5.5790688993261547e-06
5,6,c1260452,9.9436705582175912e-06
5,6,c0004106,1.0869677585447202e-05
5,6,c0004352,4.8318827496609079e-06
5,6,c0013274,4.5934525907167647e-06
5,6,c1260454,4.5926722494282858e-06
6,6,c0153114,2.3450880684956653e-05
6,6,c0478144,0.0032406162054956231
6,6,c0036529,0.0036595126923665349
6,6,c0478056,8.8897811603986216e-06
6,6,c0260683,9.9738165632780701e-06
6,6,c0260682,9.2007953173776208e-06
6,6,c0699815,1.0935542918378853e-05
6,6,c0036440,2.0232786062563645e-05
6,6,c0029557,0.014890988811412265
6,6,c0375378,0.0010974329285675811
6,6,c0375531,8.6997261999976538e-06
6,6,c0375770,1.9813191112305622e-05
6,6,c0029551,2.4425574897553192e-05
6,6,c0029625,1.1072302490896082e-05
6,6,c0014868,1.0184214379809982e-05
6,6,c0158350,1.0152289689757056e-05
6,6,c0302467,8.7806723013788209e-06
6,6,c0949168,1.8329509046962579e-05
6,6,c0041667,1.0014969649300651e-05
6,6,c0010380,1.780611098202287e-05
6,6,c0154632,9.454533989526338e-06
6,6,c0042023,9.4054522496042927e-06
6,6,c0154446,1.7563923751659358e-05
6,6,c0392702,2.1655375065528374e-05
6,6,c3161331,5.8358076289950275e-05
6,6,c0154634,3.1126275206523233e-05
6,6,c0795699,1.0068936897753481e-05
6,6,c0920296,9.4816930659706921e-06
6,6,c0011168,1.0236675197220297e-05
6,6,c0003811,4.8913684807198175e-05
6,6,c0037785,9.394074946140416e-06
6,6,c0375765,2.3447648890442693e-06
6,6,c0017168,1.4023941518203566e-05
6,6,c0375766,8.8489241961470959e-06
6,6,c0026758,1.0749476766190693e-05
6,6,c0158361,0.012184717940344552
6,6,c2607914,3.0981725736712988e-05
6,6,c0375807,0.0021400127318384498
6,6,c0375218,0.027882646166983705
6,6,c0030196,0.0049854575650862603
6,6,c0340629,1.1633776516413248e-05
6,6,c0221539,1.8781155361147997e-05
6,6,c0009592,9.459203155783163e-06
6,6,c0042798,9.5029814016102873e-06
6,6,c0158712,0.0077331457707857732
6,6,c0007194,8.5741606350351447e-06
6,6,c0014116,8.9849526749362234e-06
6,6,c0878732,8.1680926791067871e-06
6,6,c1879328,9.4596006464926912e-06
6,6,c0153987,8.8364301792521779e-06
6,6,c0497552,2.8444002768147257e-05
6,6,c0264222,0.0015945913052468833
6,6,c0027498,1.0527200022875068e-05
6,6,c0728950,9.9681380508590321e-06
6,6,c0155336,9.9195589404646124e-06
6,6,c0152212,9.6969961129318514e-06
6,6,c0264133,0.0037059679369694423
6,6,c0029781,8.9384352548008815e-06
6,6,c0260334,9.6880473396545059e-06
6,6,c0520966,0.11720915481773497
6,6,c0015544,1.0118325651857265e-05
6,6,c1456302,1.1589187355647749e-05
6,6,c0015310,0.00078621923181900128
6,6,c0025517,1.8866149254167184e-05
6,6,c0432068,0.00081461836704309831
6,6,c0020295,1.6865141561452981e-05
6,6,c0038436,9.5585199192120013e-06
6,6,c0010520,2.3447648890442693e-06
6,6,c0260363,8.7806261362097027e-06
6,6,c0155886,2.3005603313433236e-05
6,6,c0029608,1.7544421741339006e-05
6,6,c0010200,1.9967835239278095e-05
6,6,c1691215,8.753227048439778e-06
6,6,c0018777,1.0214564876807135e-05
6,6,c1962940,8.7073071873968777e-06
6,6,c0496621,8.1518864972985989e-06
6,6,c0156109,9.2067475500387418e-06
6,6,c3161328,2.0139680032268759e-05
6,6,c0260872,2.1877837782043166e-05
6,6,c0008626,0.0022810931211566287
6,6,c0158489,9.1292167599178831e-06
6,6,c0260877,4.738219934503494e-05
6,6,c0011334,1.073035860428806e-05
6,6,c0695252,1.8029970165748369e-05
6,6,c0478100,1.8274744899420499e-05
6,6,c0159107,2.7195187990199569e-05
6,6,c0949135,1.2236222451081213e-05
6,6,c0154722,3.0549421898035559e-05
6,6,c0155831,9.499030709088484e-06
6,6,c0041806,8.6265107105793159e-06
6,6,c0029837,8.152413222531187e-06
6,6,c0154695,1.1542052681371256e-05
6,6,c0040188,9.9545360474316947e-06
6,6,c1306246,2.2187489611315534e-05
6,6,c0011991,1.2195227456392855e-05
6,6,c0028738,1.8342455961784806e-05
6,6,c0490048,0.0082730519506456109
6,6,c0085584,1.796135250030481e-05
6,6,c0038273,1.003301161240083e-05
6,6,c0260390,8.7416437727816363e-06
6,6,c0029753,1.0052842759336739e-05
6,6,c0260394,8.1903649882563503e-06
6,6,c0019570,9.0226540626450982e-06
6,6,c0158621,9.0924871522281184e-06
6,6,c0025958,9.7810329989694695e-06
6,6,c0375546,9.9924089268571946e-06
6,6,c0546884,4.012670617958165e-05
6,6,c0575081,0.045041342056103835
6,6,c0375193,1.7052250431998275e-05
6,6,c0008711,9.3316729025174856e-06
6,6,c0311335,9.4288199684709722e-06
6,6,c0868777,9.2727995673236684e-06
6,6,c0700613,1.0829866636725427e-05
6,6,c0154707,1.1973518826584409e-05
6,6,c0481850,0.011426489633815061
6,6,c0154709,3.5389308609835552e-05
6,6,c0746674,0.096510099928852663
6,6,c0029512,3.0284802260294909e-05
6,6,c0154246,8.9672834010729752e-06
6,6,c1279224,9.1206878163950185e-06
6,6,c0260545,7.0010762315718744e-05
6,6,c0009806,0.00049801244496391092
6,6,c0260761,9.8306826938463726e-06
6,6,c0003537,9.9446549973476147e-06
6,6,c0260760,9.0327490963664097e-06
6,6,c0158897,2.3447648890442693e-06
6,6,c1263846,1.2873986424372027e-05
6,6,c0011757,0.038863416418326489
6,6,c0027765,9.5697198077047327e-06
6,6,c0039685,1.8439393528822475e-05
6,6,c0477458,4.2526197995000995e-05
6,6,c0037317,5.36487117442206e-05
6,6,c0000908,2.3447648890442693e-06
6,6,c0154713,1.8873829858660885e-05
6,6,c0155546,1.9035687855921632e-05
6,6,c0375530,1.5692531109058522e-05
6,6,c0271468,2.1115105133524096e-05
6,6,c0159020,8.1519083373267234e-06
6,6,c0878706,0.0084119747759798021
6,6,c0677491,8.7847188475894462e-06
6,6,c0159028,1.0354080111260388e-05
6,6,c0022661,8.870647759650016e-06
6,6,c0155427,1.8950085330272162e-05
6,6,c0154710,1.973736059149201e-05
6,6,c0155422,1.8534969810096388e-05
6,6,c0154716,8.6565733933029767e-06
6,6,c0154715,8.5961462902972016e-06
6,6,c0154714,2.023258914966691e-05
6,6,c0478550,2.3447648890442693e-06
6,6,c0302371,2.0473104469136008e-05
6,6,c0478000,8.9597800423539263e-06
6,6,c0007570,9.3201079631745186e-06
6,6,c0302412,9.0426098132382318e-06
6,6,c0395861,1.0519824770080368e-05
6,6,c0015222,1.5173609759428236e-05
6,6,c0424605,0.00028884370153455495
6,6,c0009951,1.0642532797560912e-05
6,6,c0411175,2.3447648890442693e-06
6,6,c0020490,2.8332439159376354e-05
6,6,c0026265,0.0013803115904844447
6,6,c2910943,9.1336955977931366e-06
6,6,c0158618,8.8364986771698159e-06
6,6,c0158619,2.0094870285031995e-05
6,6,c0311394,1.9329900859192474e-05
6,6,c0018812,9.1244226604421316e-06
6,6,c0029581,2.7314959221119374e-05
6,6,c0158617,1.8857202514602048e-05
6,6,c0159036,0.0026810949175960245
6,6,c0478095,1.4133878010629903e-05
6,6,c0260840,0.0016164139038355625
6,6,c0041970,8.4018128694711373e-06
6,6,c0159135,2.9460173564723848e-05
6,6,c1719382,9.4669319213155367e-06
6,6,c0375871,3.0980319672476544e-05
6,6,c0750903,9.6556918271285405e-06
6,6,c1971612,0.12152136728525451
6,6,c0152417,8.9685944293680663e-06
6,6,c0496634,8.7075071108138968e-06
6,6,c0029866,8.1519288827154373e-06
6,6,c0154721,2.3615566166677254e-05
6,6,c0270805,1.0778650981127137e-05
6,6,c0009081,8.9770781592111069e-06
6,6,c1456326,0.010317996357698976
6,6,c1456327,1.0011086616857673e-05
6,6,c0013415,8.696489883362926e-06
6,6,c0261579,1.666619899368084e-05
6,6,c0348719,9.5623001182325619e-06
6,6,c0029806,1.9205652523952379e-05
6,6,c1456428,9.6376316287557455e-06
6,6,c0236826,0.00021522900599954404
6,6,c1455977,8.1683645218746385e-06
6,6,c0013080,1.0194333365689272e-05
6,6,c0392549,2.0206003291970005e-05
6,6,c0877845,9.6761719952529655e-06
6,6,c0029882,2.0958036051244538e-05
6,6,c0159047,0.0052436740336586065
6,6,c0375026,8.9099866190343896e-06
6,6,c1135241,2.3447648890442693e-06
6,6,c0478145,1.0329245125733973e-05
6,6,c0344304,1.3752611820828643e-05
6,6,c2939192,1.922073996932687e-05
6,6,c0159099,9.540388567365692e-06
6,6,c0490011,0.0011326097962265718
6,6,c0079157,9.5783545825038045e-06
6,6,c0149825,1.3102239763071824e-05
6,6,c0154633,1.7963526572057849e-05
6,6,c0000737,1.4315185090630906e-05
6,6,c0154635,0.00013410987260734032
6,6,c0375895,4.9729936061869392e-05
6,6,c0021092,1.066855795918401e-05
6,6,c1455742,1.0593758871635268e-05
6,6,c0158352,0.064329149402897148
6,6,c1456434,9.6959099398633209e-06
6,6,c0036689,9.9866823279759069e-06
6,6,c0021051,1.8595368258150791e-05
6,6,c0338982,1.0348443647990677e-05
6,6,c0029652,9.3165699428397903e-06
6,6,c0010417,9.4487886797590061e-06
6,6,c0154697,0.061067556310461735
6,6,c0154694,9.0972646672201921e-06
6,6,c1384666,0.00010675133938407421
6,6,c0869240,2.3447648890442693e-06
6,6,c0348773,8.6673383315715552e-06
6,6,c0018939,9.6324815326843849e-06
6,6,c0878691,8.9510500161435785e-06
6,6,c0014877,2.072908372561993e-05
6,6,c0878753,0.042230256198132275
6,6,c0024796,8.7582645852932905e-06
6,6,c1301937,0.017090618125339525
6,6,c0040517,0.0048876983305232271
6,6,c0260823,1.2452210762955737e-05
6,6,c0019693,9.1352276817131333e-06
6,6,c0476555,9.1255733754527061e-06
6,6,c0029488,1.9612660236491917e-05
6,6,c0840927,0.046557455044425551
6,6,c2349675,1.8487292547737633e-05
6,6,c0154623,8.9845741856532193e-06
6,6,c0018818,1.9287692931546578e-05
6,6,c0154451,2.1587752463461178e-05
6,6,c0007235,0.20296260146585945
6,6,c0154453,1.1267496210953821e-05
6,6,c1260452,2.0081988670648445e-05
6,6,c0004106,2.1951399725302975e-05
6,6,c0004352,9.758349957493008e-06
6,6,c0013274,9.2768223590921175e-06
6,6,c1260454,9.2752463892487306e-06
0,7,c0153114,1.8474539375635288e-05
0,7,c0478144,7.8906052624168149e-06
0,7,c0036529,7.5302636577405536e-06
0,7,c0478056,0.001268777048617793
0,7,c0260683,0.021486482149988516
0,7,c0260682,0.0028895480414537068
0,7,c0699815,0.086408880533703922
0,7,c0036440,0.005689264780655289
0,7,c0029557,0.0090322426968080152
0,7,c0375378,7.2439012193072659e-06
0,7,c0375531,6.7314845218321386e-06
0,7,c0375770,1.3802955856943206e-05
0,7,c0029551,2.25323874923268e-05
0,7,c0029625,8.9662182714865329e-06
0,7,c0014868,0.012918787575249932
0,7,c0158350,0.006900643780618063
0,7,c0302467,7.3223942788596963e-06
0,7,c0949168,1.6231923693346289e-05
0,7,c0041667,0.0082830180144990925
0,7,c0010380,1.4680561189902655e-05
0,7,c0154632,7.6538644098204823e-06
0,7,c0042023,7.6598621704945748e-06
0,7,c0154446,1.096219656609094e-05
0,7,c0392702,0.016274509172276429
0,7,c3161331,0.0046586175741981676
0,7,c0154634,1.3700166394415639e-05
0,7,c0795699,1.1338846585876525e-05
0,7,c0920296,8.1065745912535782e-06
0,7,c0011168,0.015869061874852181
0,7,c0003811,2.8866532904845378e-05
0,7,c0037785,7.4768328031907398e-06
0,7,c0375765,6.9417987445233612e-06
0,7,c0017168,0.058750131290188579
0,7,c0375766,0.00029737217929183855
0,7,c0026758,0.0098263915611344378
0,7,c0158361,0.0022691995709864105
0,7,c2607914,0.0033963967453234599
0,7,c0375807,8.0453758751113788e-06
0,7,c0375218,0.025583749532972502
0,7,c0030196,0.0071782543832260327
0,7,c0340629,7.9216903666712574e-06
0,7,c0221539,8.0508728176148284e-06
0,7,c0009592,8.135941643506468e-06
0,7,c0042798,0.0032847509055320833
0,7,c0158712,7.9999514237063536e-06
0,7,c0007194,6.9329598854348434e-06
0,7,c0014116,7.6547262408436161e-06
0,7,c0878732,7.0687485279471388e-06
0,7,c1879328,0.0034273140349591292
0,7,c0153987,7.9054844587099052e-06
0,7,c0497552,0.0032271240462260491
0,7,c0264222,2.5823426205448938e-05
0,7,c0027498,0.00668212282465536
0,7,c0728950,0.0064111658246558661
0,7,c0155336,8.1679113443885753e-06
0,7,c0152212,0.0020000363061472861
0,7,c0264133,8.1543590369969327e-06
0,7,c0029781,1.0780809802396923e-05
0,7,c0260334,0.0062649783885643665
0,7,c0520966,0.0013656985932989764
0,7,c0015544,0.014361730459193084
0,7,c1456302,7.9077128291128218e-06
0,7,c0015310,0.0060826407590489212
0,7,c0025517,8.2562707251630094e-06
0,7,c0432068,7.448099038421321e-06
0,7,c0020295,7.7804279640455817e-06
0,7,c0038436,1.5772869886992548e-05
0,7,c0010520,0.00050984470402006107
0,7,c0260363,6.9574639606712266e-06
0,7,c0155886,0.013856608929174865
0,7,c0029608,1.4386145636463183e-05
0,7,c0010200,0.021415658139009867
0,7,c1691215,7.4047263278458911e-06
0,7,c0018777,0.0012729849098046962
0,7,c1962940,6.7432859607562083e-06
0,7,c0496621,1.9456484610378708e-06
0,7,c0156109,8.254249431646198e-06
0,7,c3161328,8.4999498822205344e-06
0,7,c0260872,8.7236797480294749e-06
0,7,c0008626,1.5899449074651842e-05
0,7,c0158489,0.0037152835988136369
0,7,c0260877,3.9167476282737133e-05
0,7,c0011334,8.727574893504788e-06
0,7,c0695252,1.3959193819394082e-05
0,7,c0478100,7.6954773724143998e-06
0,7,c0159107,0.0015096971042643898
0,7,c0949135,7.7942663832199751e-06
0,7,c0154722,2.454870659497207e-05
